"drug_pair","AUC1","AUC2","Pairwise","LR1plus","LR1minus","LR2plus","LR2minus","Mean_error","AUC1_LOOCV","AUC2_LOOCV","Pairwise_LOOCV","LR1plus_LOOCV","LR1minus_LOOCV","LR2plus_LOOCV","LR2minus_LOOCV","Mean_error_LOOCV","AUC1_training","AUC2_training","Pairwise_training","LR1plus_training","LR1minus_training","LR2plus_training","LR2minus_training","Mean_error_training","Threshold1","Threshold2","Th1_ref","Th2_ref","Th1_changes","Th2_changes","Th_changes_overall","Normalized_logLik","number_of_drugs","Rank_score_LOOCV","tms_name","metrics_name"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-metoprolol-ranolazine-vandetanib-verapamil","0.75 (0.708 - 0.75)","0.857 (0.714 - 0.857)","0.692 (0.614 - 0.769)","2.67 (2    - 3.33)","0.444 (0.222 - 0.667)","1.56 (0.758 - 4.67)","0.583 (1.4e-06 - 1.17)","0.609 (0.6  - 0.619)",0.708,0.714,0.614,2,0.667,0.758,1.17,0.619,0.75,0.857,0.385,3.33,0.222,4.64,0.389,0.286,7.58065139722559,-32.7033039136451,7.57770564032375,-32.7202605277072,0.000388739948694226,0.00051822979978309,2.01456625779497e-07,-4.20750703706155e-05,10,NA,"tms_metrics_6_11.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.75 (0.714 - 0.857)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","7    (2.33 - 6.67e+05)","1.17e-06 (1.17e-06 - 0.472)","0.347 (0.338 - 0.356)",0.708,0.81,0.714,3.33,0.222,2.33,0.472,0.356,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.305,8.25324094205245,-24.0971401383052,8.24466369895025,-24.1639086780712,0.00104033874702403,0.00276315146922292,2.87461353732899e-06,-3.47550467023085e-05,10,0.433333333333333,"tms_metrics_6_110.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.708)","0.905 (0.81 - 1   )","0.806 (0.742 - 0.903)","3.33 (1.67 - 3.33)","0.222 (0.222 - 0.333)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.467)","0.32 (0.312 - 0.328)",0.708,0.81,0.742,1.67,0.333,2.33,0.467,0.328,0.75,0.857,0.419,3.33,0.222,4.67,0.389,0.275,7.31524201577546,-21.6234258100775,7.3152440242508,-21.6234274786603,2.74560265028232e-07,7.71655084558414e-08,2.11865824526741e-14,-3.15102486595644e-05,10,NA,"tms_metrics_6_113.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-risperidone-vandetanib-verapamil","0.667 (0.667 - 0.667)","0.833 (0.778 - 1   )","0.727 (0.682 - 0.864)","2.5  (2.5  - 2.5 )","0.25 (0.25 - 0.25)","6    (2    - 1e+06)","1.2e-06 (1e-06 - 0.5 )","0.361 (0.351 - 0.37)",0.667,0.778,0.682,2.5,0.25,2,0.5,0.37,0.667,0.833,0.409,2.5,0.25,4,0.4,0.29,13.7835017396562,-23.1935055046585,13.8185246428961,-23.1611537329295,0.00253448932827024,0.00139681175221489,3.54020447959108e-06,-3.81966993605115e-05,9,NA,"tms_metrics_6_114.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-metoprolol-nitrendipine-ranolazine-vandetanib","0.708 (0.667 - 0.75)","0.857 (0.857 - 0.952)","0.75 (0.714 - 0.821)","3.33 (2    - 3.33)","0.222 (0.222 - 0.667)","7    (2.33 - 7   )","1.17e-06 (1.17e-06 - 0.467)","0.378 (0.369 - 0.387)",0.667,0.857,0.714,2,0.667,2.33,0.467,0.387,0.75,0.857,0.393,3.33,0.222,4.67,1.4e-06,0.297,2.11359972315726,-22.9526589186762,2.24244566032273,-22.6531269663308,0.0574577745384135,0.0132225433067415,0.00075973791214316,-3.80927900872355e-05,10,NA,"tms_metrics_6_115.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.667 - 0.75)","0.857 (0.762 - 1   )","0.731 (0.692 - 0.846)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","7    (2.33 - 6.67e+05)","1.17e-06 (1.17e-06 - 0.778)","0.357 (0.348 - 0.366)",0.667,0.762,0.692,2.67,0.444,2.33,0.778,0.366,0.75,0.857,0.385,3.33,0.222,4.67,0.389,0.309,6.98322407470086,-22.8459128171873,6.98322347995479,-22.8459123932372,8.51678413256491e-08,1.85569358235991e-08,1.58045416571455e-15,-3.57662175591175e-05,10,NA,"tms_metrics_6_117.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-loratadine-metoprolol-ranolazine-risperidone-vandetanib","0.667 (0.667 - 0.708)","0.857 (0.81 - 1   )","0.742 (0.71 - 0.84)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.669)","0.366 (0.358 - 0.375)",0.667,0.81,0.71,2.67,0.444,2.33,0.669,0.375,0.75,0.857,0.419,3.33,0.222,4.67,0.389,0.307,3.94329975994735,-21.2975194550575,3.96888963762473,-21.3198004905076,0.00644761633954067,0.00104508648943778,6.73831672553221e-06,-3.59106192480759e-05,10,NA,"tms_metrics_6_118.csv","summary_tms_10_metrics.csv"
"astemizole-bepridil-cisapride-clozapine-diltiazem-metoprolol-vandetanib-verapamil","0.667 (0.667 - 0.667)","0.5  (0.417 - 0.667)","0.688 (0.688 - 0.688)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","6e-06 (6e-06 - 6e-06)","1.2  (1.2  - 1.2 )","0.63 (0.619 - 0.64)",0.667,0.417,0.688,1.8,0.6,6e-06,1.2,0.64,0.667,0.833,0.438,3,1.5e-06,6e-06,1.2,0.37,26.1157814425003,-55.7432823539471,26.11007583607,-55.7499003955924,0.000218521250805262,0.000118709479269922,2.59405438925045e-08,-5.62552876196434e-05,8,NA,"tms_metrics_6_12.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib","0.667 (0.667 - 0.708)","0.81 (0.714 - 0.952)","0.742 (0.677 - 0.806)","3.33 (1.67 - 3.33)","0.222 (0.222 - 0.667)","3.5  (1.17 - 7   )","0.389 (1.17e-06 - 0.933)","0.474 (0.464 - 0.483)",0.667,0.714,0.677,1.67,0.667,1.17,0.933,0.483,0.708,0.81,0.355,3.33,0.222,2.33,0.467,0.351,4.41733135335885,-22.208941175819,4.41732565489777,-22.208950229546,1.2900251241436e-06,4.07661186357505e-07,5.25893172539367e-13,-3.74730787279621e-05,10,NA,"tms_metrics_6_120.csv","summary_tms_10_metrics.csv"
"azimilide-cisapride-clozapine-diltiazem-droperidol-loratadine-quinidine-verapamil","0.933 (0.933 - 0.933)","1    (1    - 1   )","0.938 (0.938 - 0.938)","3    (2.4  - 3   )","1.5e-06 (1.5e-06 - 0.3 )","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 1.2e-06)","0.208 (0.202 - 0.215)",0.933,1,0.938,2.4,0.3,6,1.2e-06,0.215,1,1,0.375,8e+05,1.5e-06,1e+06,1e-06,0.00561,17.9698965918626,-21.285202365032,17.9896261028406,-21.2717313313623,0.00109671601095253,0.00063328336842162,6.94532009617941e-07,-9.90274844511445e-07,8,NA,"tms_metrics_6_123.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.611 (0.611 - 0.611)","0.833 (0.722 - 1   )","0.72 (0.68 - 0.88)","2.5  (1.25 - 2.5 )","0.25 (0.25 - 0.5 )","4    (2    - 1e+06)","1.5e-06 (1e-06 - 0.667)","0.41 (0.4  - 0.419)",0.611,0.722,0.68,1.25,0.5,2,0.667,0.419,0.667,0.833,0.44,2.5,0.25,3,0.4,0.335,7.74419625529375,-21.010254717613,7.74419756199756,-21.0102556588329,1.68733274690417e-07,4.47981195437968e-08,7.55893341059758e-15,-4.22358704559594e-05,9,NA,"tms_metrics_6_126.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.762 - 1   )","0.731 (0.692 - 0.846)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.333)","7    (2.33 - 6.67e+05)","1.17e-06 (1.17e-06 - 0.778)","0.36 (0.351 - 0.369)",0.708,0.762,0.692,2.67,0.333,2.33,0.778,0.369,0.75,0.857,0.385,3.33,0.222,4.67,0.389,0.309,6.76699315429396,-20.7839546208586,6.76699315059395,-20.7839546218535,5.46773399960376e-10,4.78709726801928e-11,2.61745744917593e-20,-3.56412720938626e-05,10,NA,"tms_metrics_6_129.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.964 - 1   )","1    (0.958 - 1   )","0.966 (0.966 - 1   )","3.43 (3.43 - 1e+06)","0.19 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.157 (0.152 - 0.161)",0.964,0.958,0.966,3.43,0.19,8,0.333,0.161,1,1,0.414,4,0.143,8,0.333,0.0209,29.5970364548104,-29.0719467226122,29.5970377039361,-29.0719486648861,4.22044155248109e-08,6.68092095879193e-08,2.81964364233273e-15,-2.39796970863917e-06,11,0.833333333333333,"tms_metrics_6_13.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-nitrendipine-ranolazine-risperidone-verapamil","0.667 (0.667 - 0.75)","1    (0.857 - 1   )","0.818 (0.773 - 0.909)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","6.67e+05 (4.67 - 1e+06)","1.17e-06 (1e-06 - 0.389)","0.263 (0.256 - 0.27)",0.667,0.857,0.773,3.33,0.222,4.67,0.389,0.27,0.792,0.905,0.409,3.33,0.222,7,0.333,0.244,7.38037398232867,-24.7168988046435,7.44661315220147,-24.650026881783,0.00889520759557895,0.00271285395270567,2.41313990858039e-05,-2.8853259481611e-05,10,NA,"tms_metrics_6_130.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.611 (0.611 - 0.667)","0.833 (0.778 - 1   )","0.682 (0.636 - 0.818)","2.5  (2.5  - 2.5 )","0.25 (0.25 - 0.25)","6    (2    - 1e+06)","1.2e-06 (1e-06 - 0.5 )","0.371 (0.361 - 0.381)",0.611,0.778,0.636,2.5,0.25,2,0.5,0.381,0.667,0.833,0.409,2.5,0.25,4,0.4,0.33,8.17031661437115,-22.6571976378546,8.17031577427665,-22.6571973828057,1.02822769680913e-07,1.12568615858146e-08,1.15746168616813e-15,-4.18558485281459e-05,9,NA,"tms_metrics_6_131.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.75 (0.714 - 0.857)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.467)","0.342 (0.333 - 0.351)",0.708,0.81,0.714,3.33,0.222,2.33,0.467,0.351,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.3,7.4658860616443,-20.6287046957786,7.46364296054079,-20.6639280275477,0.0003005370320324,0.00170458064517617,5.12289607961119e-07,-3.41187856475986e-05,10,0.433333333333333,"tms_metrics_6_132.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-metoprolol-nitrendipine-ranolazine","0.417 (0.375 - 0.5 )","0.667 (0.476 - 0.714)","0.56 (0.52 - 0.64)","1    (0.667 - 1   )","1    (1    - 1.33)","3.5e-06 (3.5e-06 - 2.33)","1.4  (0.778 - 1.4 )","0.979 (0.97 - 0.989)",0.375,0.476,0.52,0.667,1.33,3.5e-06,1.4,0.989,0.5,0.714,0.4,1,1,2.33,0.467,0.715,-21.1691205014882,-25.7420851773174,-21.1396381036129,-25.7480911851425,0.00139465007540753,0.000233260313624361,3.25316513985799e-07,-5.03793778338686e-05,10,NA,"tms_metrics_6_133.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.731 (0.692 - 0.846)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","7    (2.33 - 6.67e+05)","1.17e-06 (1.17e-06 - 0.472)","0.347 (0.338 - 0.356)",0.708,0.81,0.692,2.67,0.444,2.33,0.472,0.356,0.75,0.857,0.385,3.33,0.222,4.67,0.389,0.308,6.54476277059093,-21.5267116319898,6.54476375885085,-21.5267124760655,1.5100009053559e-07,3.92106188394406e-08,5.92080699471205e-15,-3.53421100907734e-05,10,NA,"tms_metrics_6_135.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.75 (0.714 - 0.822)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","7    (2.33 - 3.42e+05)","1.17e-06 (1.17e-06 - 0.778)","0.345 (0.336 - 0.354)",0.708,0.81,0.714,2.67,0.444,2.33,0.778,0.354,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.308,7.16983483392366,-24.3048282447139,7.17365670979747,-24.2879855190346,0.000532765370357758,0.000693459145308571,3.69451018378295e-07,-3.54608649796517e-05,10,NA,"tms_metrics_6_136.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-diltiazem-dofetilide-nitrendipine-ranolazine-verapamil","0.792 (0.667 - 0.958)","1    (1    - 1   )","0.864 (0.773 - 0.955)","3.33 (3.33 - 8.33e+05)","0.222 (1.33e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.203 (0.198 - 0.209)",0.667,1,0.773,3.33,0.222,7,0.333,0.209,0.917,1,0.364,3.33,0.222,667000,0.333,0.131,7.79624038711049,-24.6094123591518,7.82141359370003,-24.5154359163752,0.0032184983299966,0.00383335801562709,1.23376563715749e-05,-1.35152316586577e-05,10,NA,"tms_metrics_6_137.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.731 (0.692 - 0.846)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.778)","0.344 (0.336 - 0.353)",0.708,0.81,0.692,3.33,0.222,2.33,0.778,0.353,0.75,0.857,0.385,3.33,0.222,4.67,0.389,0.305,7.60202983464965,-24.0680172832675,7.60202861257023,-24.0680166405377,1.60757013387303e-07,2.67047263541427e-08,4.29297205201718e-15,-3.50566086641246e-05,10,NA,"tms_metrics_6_139.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.964 - 1   )","1    (0.958 - 1   )","0.966 (0.966 - 1   )","3.43 (3.43 - 1e+06)","0.19 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.151 (0.146 - 0.156)",0.964,0.958,0.966,3.43,0.19,8,0.333,0.156,1,1,0.414,4,0.143,8,0.333,0.0202,31.0630087616771,-30.5055567985924,30.9888072696942,-30.5152580714463,0.00239446104966695,0.000317915477927462,7.6123622898356e-07,-2.30851732463472e-06,11,0.833333333333333,"tms_metrics_6_14.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-ranolazine-risperidone-verapamil","0.722 (0.556 - 0.833)","1    (1    - 1   )","0.75 (0.75 - 0.812)","2.5  (2.5  - 8.33e+05)","0.25 (0.167 - 0.25)","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 0.333)","0.229 (0.223 - 0.236)",0.556,1,0.75,2.5,0.25,6,0.333,0.236,0.889,1,0.375,2.5,0.25,667000,0.333,0.167,12.3778711819074,-23.735547743579,12.3780376758816,-23.6492895827257,1.34507567841197e-05,0.00364738909181895,4.9060143571108e-08,-1.86208686325954e-05,9,NA,"tms_metrics_6_140.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-dofetilide-nifedipine-nitrendipine-ranolazine-verapamil","0.708 (0.667 - 0.833)","1    (0.857 - 1   )","0.84 (0.72 - 0.88)","3.33 (1.67 - 3.33)","0.222 (0.222 - 0.444)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.247 (0.24 - 0.254)",0.667,0.857,0.72,1.67,0.444,4.67,0.389,0.254,0.833,0.952,0.439,2,0.333,7,0.333,0.205,3.54430849879937,-28.100261563749,3.65939889441428,-28.0501867804779,0.0314506286238947,0.00178518537730102,5.61452023263018e-05,-2.52846531515913e-05,10,NA,"tms_metrics_6_141.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.464 (0.429 - 0.607)","0.75 (0.643 - 0.857)","0.586 (0.517 - 0.69)","1.14 (0.857 - 1.71)","0.857 (0.286 - 1.14)","2.62 (1.31 - 7   )","0.35 (1.17e-06 - 0.583)","0.674 (0.664 - 0.684)",0.429,0.643,0.517,0.857,1.14,1.31,0.583,0.684,0.536,0.75,0.414,1.14,0.857,1.75,0.438,0.541,-10.0412304196695,-19.6512358127477,-10.0412351136324,-19.6512281474313,4.67468677256957e-07,3.90068057206278e-07,1.8234459874241e-13,-4.1253070024592e-05,11,NA,"tms_metrics_6_143.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-nitrendipine-ranolazine-risperidone","1    (0.867 - 1   )","1    (1    - 1   )","1    (0.895 - 1   )","8e+05 (2.4  - 1e+06)","0.2  (1e-06 - 0.3 )","1e+06 (6    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.139 (0.134 - 0.145)",0.867,1,0.895,2.4,0.3,6,0.5,0.145,0.933,1,0.421,3,0.2,5e+05,1.2e-06,0.0276,20.3682392796056,-23.3005522257397,20.2723484085754,-23.3129699767164,0.00473013136404321,0.000532654183020102,2.5195242572922e-06,-4.12538893617102e-06,8,NA,"tms_metrics_6_144.csv","summary_tms_8_metrics.csv"
"astemizole-bepridil-droperidol-metoprolol-nitrendipine-risperidone-vandetanib-verapamil","0.667 (0.667 - 0.667)","0.833 (0.583 - 1   )","0.75 (0.65 - 0.8 )","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1    (3e-06 - 5e+05)","1    (1.2e-06 - 1.5 )","0.547 (0.537 - 0.558)",0.667,0.583,0.65,2.4,0.3,3e-06,1.5,0.558,0.667,0.833,0.45,2.4,0.3,3,0.6,0.306,14.0693050565038,-26.3016391326218,14.0278184901139,-26.3520990682003,0.00295744961478885,0.00191483552972135,5.6630295997584e-06,-4.56149579639853e-05,8,NA,"tms_metrics_6_145.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-diltiazem-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.708)","0.857 (0.81 - 1   )","0.767 (0.733 - 0.9 )","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.333)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.467)","0.338 (0.329 - 0.347)",0.708,0.81,0.733,2.67,0.333,2.33,0.467,0.347,0.75,0.857,0.433,3.33,0.222,4.67,0.389,0.295,7.12766177160057,-21.1663131162877,7.12766036314247,-21.1663119906563,1.97604546693279e-07,5.31803269760444e-08,1.05086744051016e-14,-3.35753387644501e-05,10,0.433333333333333,"tms_metrics_6_147.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-ranolazine-risperidone-verapamil","0.857 (0.619 - 0.905)","1    (0.999 - 1   )","0.864 (0.773 - 0.909)","2.57 (2.57 - 8.57e+05)","0.214 (0.143 - 0.214)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.203 (0.197 - 0.208)",0.619,0.999,0.773,2.57,0.214,7,0.333,0.208,0.952,1,0.409,2.57,0.214,658000,0.333,0.121,15.1428759780578,-26.1653082143319,15.1395819216887,-26.1620275773622,0.000217579084161136,0.000125396892882835,2.72837411100992e-08,-1.23231449423693e-05,10,NA,"tms_metrics_6_148.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.611 (0.611 - 0.667)","0.833 (0.778 - 1   )","0.682 (0.636 - 0.818)","2.5  (2.5  - 2.5 )","0.25 (0.25 - 0.25)","6    (2    - 1e+06)","1.2e-06 (1e-06 - 0.5 )","0.365 (0.355 - 0.375)",0.611,0.778,0.636,2.5,0.25,2,0.5,0.375,0.667,0.833,0.409,2.5,0.25,4,0.4,0.326,8.16621035034533,-22.4198279612659,8.16589805356356,-22.4598878442258,3.82440216276802e-05,0.0017836190117109,6.82127640594133e-08,-4.10596531471395e-05,9,NA,"tms_metrics_6_149.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.964 - 1   )","1    (1    - 1   )","0.966 (0.966 - 1   )","3.43 (3.43 - 1e+06)","0.19 (1e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.146 (0.141 - 0.151)",0.964,1,0.966,3.43,0.19,8,0.333,0.151,1,1,0.414,4,0.143,8,0.333,0.0189,27.796299123761,-27.1337955189552,27.7962991404811,-27.1337955643048,6.01523576811746e-10,1.6713343303756e-09,1.0053470044558e-18,-2.17733458563195e-06,11,0.833333333333333,"tms_metrics_6_15.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-loratadine-nitrendipine-ranolazine-risperidone","0.667 (0.625 - 0.833)","1    (1    - 1   )","0.8  (0.8  - 0.88)","3.33 (3.33 - 8.33e+05)","0.222 (0.167 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.208 (0.203 - 0.214)",0.625,1,0.8,3.33,0.222,7,0.333,0.214,0.875,1,0.36,3.33,0.222,667000,0.333,0.183,9.01538660050829,-23.2239318695112,9.0019025435551,-23.2629414797498,0.0014979119011728,0.00167689929807572,2.51184741565594e-06,-1.86058437733563e-05,10,NA,"tms_metrics_6_150.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-nitrendipine-ranolazine-risperidone-vandetanib","0.708 (0.708 - 0.75)","0.857 (0.81 - 1   )","0.75 (0.714 - 0.857)","3.33 (1.67 - 3.33)","0.222 (0.222 - 0.333)","7    (2.33 - 1e+06)","1.17e-06 (1e-06 - 0.467)","0.342 (0.333 - 0.351)",0.708,0.81,0.714,1.67,0.333,2.33,0.467,0.351,0.75,0.857,0.393,3.33,0.222,4.67,0.389,0.299,7.96145938675434,-20.9338041311006,7.96154697792887,-20.9422454690922,1.10017782691241e-05,0.000403077024576416,4.43456404976799e-09,-3.4197273533515e-05,10,NA,"tms_metrics_6_151.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-dofetilide-droperidol-nitrendipine-ranolazine-risperidone-verapamil","0.964 (0.929 - 0.964)","1    (0.958 - 1   )","0.966 (0.931 - 0.966)","3.43 (3.43 - 8.57e+05)","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.193 (0.187 - 0.198)",0.929,0.958,0.931,3.43,0.19,8,0.333,0.198,0.964,1,0.414,4,0.143,8,0.333,0.0385,24.4466148557462,-24.2580825987495,24.4466196472273,-24.2580955479014,1.95997693339567e-07,5.33807440016493e-07,1.04625026930732e-13,-4.28202186280056e-06,11,0.833333333333333,"tms_metrics_6_152.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-droperidol-ranolazine-risperidone-vandetanib-verapamil","0.81 (0.714 - 0.952)","1    (0.952 - 1   )","0.885 (0.846 - 0.962)","2.57 (2.57 - 2.57)","0.214 (0.214 - 0.214)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.216 (0.21 - 0.222)",0.714,0.952,0.846,2.57,0.214,7,0.333,0.222,0.952,1,0.346,2.57,0.214,7,0.333,0.0721,22.0175332626753,-26.1598934033384,21.2079406233169,-26.2632422244966,0.0381740336668211,0.00393511281946054,0.000150219129252826,-7.51615368188948e-06,10,0.666666666666667,"tms_metrics_6_153.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-droperidol-nitrendipine-ranolazine-risperidone-vandetanib-verapamil","0.964 (0.857 - 0.964)","1    (0.958 - 1   )","0.97 (0.909 - 0.97)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","1e+06 (8    - 1e+06)","1e-06 (1e-06 - 0.333)","0.194 (0.189 - 0.2 )",0.857,0.958,0.909,3.43,0.19,8,0.333,0.2,0.964,1,0.364,3.43,0.19,667000,0.333,0.0427,21.9619647413195,-24.607962067907,21.9619646302895,-24.6079621797128,5.05555675139205e-09,4.54348224517733e-09,2.29698323394362e-17,-4.4476472467025e-06,11,0.8,"tms_metrics_6_154.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-droperidol-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.607 (0.571 - 0.714)","0.5  (0.417 - 0.667)","0.697 (0.667 - 0.758)","1.71 (1.14 - 1.71)","0.286 (0.286 - 0.857)","8e-06 (8e-06 - 8e-06)","1.14 (1.14 - 1.14)","0.675 (0.666 - 0.683)",0.571,0.417,0.667,1.14,0.857,8e-06,1.14,0.683,0.714,0.875,0.394,2,2e-06,8e-06,1.14,0.441,29.6144864437698,-58.3979173026401,29.6144865032265,-58.3979171430142,2.00769088602375e-09,2.73341778597577e-09,5.48785797659876e-18,-4.49857661204749e-05,11,NA,"tms_metrics_6_155.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-cisapride-diltiazem-dofetilide-droperidol-metoprolol-nitrendipine-risperidone-vandetanib-verapamil","0.75 (0.75 - 0.75)","0.625 (0.5  - 0.792)","0.8  (0.714 - 0.8 )","4    (3.43 - 4   )","1.33e-06 (1.33e-06 - 0.19)","8e-06 (4e-06 - 2.67)","1.14 (0.762 - 1.33)","0.471 (0.463 - 0.48)",0.75,0.5,0.714,3.43,0.19,4e-06,1.33,0.48,0.75,0.875,0.4,4,1.33e-06,8e-06,1.14,0.319,39.638227937938,-35.6017816526209,39.5716921178044,-35.6909467836708,0.00168139941894729,0.00249825625501952,4.20056661557126e-06,-4.00138151569388e-05,11,NA,"tms_metrics_6_157.csv","summary_tms_11_metrics.csv"
